,preprocessing,dimred,n_components,n_neighbors,min_dist,perplexity,clustering,k,silhouette,stability_ari
619,diff_zscore,tsne,2,,,10.0,hierarchical,4,0.30487141013145447,0.42048473372009076
620,diff_zscore,tsne,2,,,10.0,hierarchical,5,0.332856148481369,0.46537632808714086
621,diff_zscore,tsne,2,,,30.0,kmeans,3,0.36577045917510986,0.9361442393141616
622,diff_zscore,tsne,2,,,30.0,kmeans,4,0.37748098373413086,0.9656196325452963
623,diff_zscore,tsne,2,,,30.0,kmeans,5,0.38271045684814453,0.9659767877866607
624,diff_zscore,tsne,2,,,30.0,gmm,3,0.36062145233154297,0.6669110435699025
625,diff_zscore,tsne,2,,,30.0,gmm,4,0.37534937262535095,0.9039596713768232
626,diff_zscore,tsne,2,,,30.0,gmm,5,0.32707637548446655,0.4539814101222311
627,diff_zscore,tsne,2,,,30.0,hierarchical,3,0.33447566628456116,0.29449310442973897
628,diff_zscore,tsne,2,,,30.0,hierarchical,4,0.3222583830356598,0.3932028779787554
629,diff_zscore,tsne,2,,,30.0,hierarchical,5,0.33440202474594116,0.4517675780653104
630,diff_zscore,tsne,2,,,50.0,kmeans,3,0.3704501688480377,0.8876598338459396
631,diff_zscore,tsne,2,,,50.0,kmeans,4,0.3735139071941376,0.909011090098145
632,diff_zscore,tsne,2,,,50.0,kmeans,5,0.3858615458011627,0.9803424339776822
633,diff_zscore,tsne,2,,,50.0,gmm,3,0.37248408794403076,0.7047684078763763
634,diff_zscore,tsne,2,,,50.0,gmm,4,0.36852169036865234,0.8487872595401283
635,diff_zscore,tsne,2,,,50.0,gmm,5,0.38469356298446655,0.9647941007938793
636,diff_zscore,tsne,2,,,50.0,hierarchical,3,0.31980130076408386,0.44593313282338637
637,diff_zscore,tsne,2,,,50.0,hierarchical,4,0.3300524950027466,0.4543941590556615
638,diff_zscore,tsne,2,,,50.0,hierarchical,5,0.3284105062484741,0.5335754212904827
639,diff_zscore,tsne,3,,,10.0,kmeans,3,0.2754689157009125,0.9656469212716255
640,diff_zscore,tsne,3,,,10.0,kmeans,4,0.2730005085468292,0.9562563409730579
641,diff_zscore,tsne,3,,,10.0,kmeans,5,0.280835896730423,0.9513382951160891
642,diff_zscore,tsne,3,,,10.0,gmm,3,0.2726510167121887,0.9470376989014971
643,diff_zscore,tsne,3,,,10.0,gmm,4,0.27012985944747925,0.8562039015719908
644,diff_zscore,tsne,3,,,10.0,gmm,5,0.26579102873802185,0.6564679611369741
645,diff_zscore,tsne,3,,,10.0,hierarchical,3,0.1938932240009308,0.16412325913079434
646,diff_zscore,tsne,3,,,10.0,hierarchical,4,0.188944011926651,0.28089341539727103
647,diff_zscore,tsne,3,,,10.0,hierarchical,5,0.20686721801757812,0.319652725597757
648,diff_zscore,tsne,3,,,30.0,kmeans,3,0.26585298776626587,0.8423088228716851
649,diff_zscore,tsne,3,,,30.0,kmeans,4,0.2710920572280884,0.8268299357496508
650,diff_zscore,tsne,3,,,30.0,kmeans,5,0.27656710147857666,0.9510201979019379
651,diff_zscore,tsne,3,,,30.0,gmm,3,0.2623279094696045,0.4693236035312635
652,diff_zscore,tsne,3,,,30.0,gmm,4,0.2623882591724396,0.6638469682538758
653,diff_zscore,tsne,3,,,30.0,gmm,5,0.27174779772758484,0.9012530013915355
654,diff_zscore,tsne,3,,,30.0,hierarchical,3,0.1890702247619629,0.2756731086226662
655,diff_zscore,tsne,3,,,30.0,hierarchical,4,0.18828260898590088,0.34382631864508845
656,diff_zscore,tsne,3,,,30.0,hierarchical,5,0.192876398563385,0.3517855400084314
657,diff_zscore,tsne,3,,,50.0,kmeans,3,0.27667415142059326,0.9539165832252786
658,diff_zscore,tsne,3,,,50.0,kmeans,4,0.2644317150115967,0.9470909663902022
659,diff_zscore,tsne,3,,,50.0,kmeans,5,0.27152886986732483,0.9590349756637004
660,diff_zscore,tsne,3,,,50.0,gmm,3,0.2718563675880432,0.8921862165164959
661,diff_zscore,tsne,3,,,50.0,gmm,4,0.26163625717163086,0.8495079152404205
662,diff_zscore,tsne,3,,,50.0,gmm,5,0.26708897948265076,0.7456876882033677
663,diff_zscore,tsne,3,,,50.0,hierarchical,3,0.22051593661308289,0.3278952335063849
664,diff_zscore,tsne,3,,,50.0,hierarchical,4,0.21233373880386353,0.4178390229512192
665,diff_zscore,tsne,3,,,50.0,hierarchical,5,0.2183830887079239,0.407308049050202
666,returns,pca,2,,,,kmeans,3,0.9458390700752604,1.0
667,returns,pca,2,,,,kmeans,4,0.705754083930467,0.924690561916699
668,returns,pca,2,,,,kmeans,5,0.6854519051395765,0.9706744094316668
669,returns,pca,2,,,,gmm,3,0.053714714489085366,0.5949347029521576
670,returns,pca,2,,,,gmm,4,0.2696557718287338,0.9065010470128004
671,returns,pca,2,,,,gmm,5,0.1784969906631069,0.6278482400913997
672,returns,pca,2,,,,hierarchical,3,0.9458390700752604,1.0
673,returns,pca,2,,,,hierarchical,4,0.7051563985954525,0.7840269545643571
674,returns,pca,2,,,,hierarchical,5,0.6714382947919398,0.8196196893097278
675,returns,pca,3,,,,kmeans,3,0.9339426244739069,1.0
676,returns,pca,3,,,,kmeans,4,0.6404955056264646,0.9280966783659104
677,returns,pca,3,,,,kmeans,5,0.615348720124424,0.9800682509339883
678,returns,pca,3,,,,gmm,3,0.2382015162143382,0.6173783249942008
679,returns,pca,3,,,,gmm,4,-0.021817557330666735,0.463605624947928
680,returns,pca,3,,,,gmm,5,0.03207117793313331,0.6506279255207896
681,returns,pca,3,,,,hierarchical,3,0.9339426244739069,1.0
682,returns,pca,3,,,,hierarchical,4,0.5849533101899694,0.606606605900039
683,returns,pca,3,,,,hierarchical,5,0.5914522183715198,0.741256219808904
684,returns,pca,5,,,,kmeans,3,0.9210192941785861,1.0
685,returns,pca,5,,,,kmeans,4,0.5819839271010304,0.9004542865356739
686,returns,pca,5,,,,kmeans,5,0.5593050371056922,0.979189717625703
687,returns,pca,5,,,,gmm,3,0.04111268494122695,0.654195025300063
688,returns,pca,5,,,,gmm,4,0.21472104579036122,0.3711990806140518
689,returns,pca,5,,,,gmm,5,0.019727139238205044,0.7074381410103119
690,returns,pca,5,,,,hierarchical,3,0.9210192941785861,1.0
691,returns,pca,5,,,,hierarchical,4,0.6955804645718993,0.6859847056875182
692,returns,pca,5,,,,hierarchical,5,0.6057204571561474,0.7599400657943199
693,returns,pca,10,,,,kmeans,3,0.9122723964478402,1.0
694,returns,pca,10,,,,kmeans,4,0.5427011553616125,0.924015501455467
695,returns,pca,10,,,,kmeans,5,0.5271994571512931,0.9672305761689755
696,returns,pca,10,,,,gmm,3,0.3135790541308324,0.501949535479121
697,returns,pca,10,,,,gmm,4,0.3120116055027157,0.5207060616497945
698,returns,pca,10,,,,gmm,5,0.35451521361271593,0.33559254430385815
699,returns,pca,10,,,,hierarchical,3,0.9122723964478402,1.0
700,returns,pca,10,,,,hierarchical,4,0.5604131319272841,0.6511185278497211
701,returns,pca,10,,,,hierarchical,5,0.5597917016942894,0.789606573218666
702,returns,umap,2,5.0,0.0,,kmeans,3,0.3614479899406433,0.9289074401017947
703,returns,umap,2,5.0,0.0,,kmeans,4,0.3720135986804962,0.7311507426705519
704,returns,umap,2,5.0,0.0,,kmeans,5,0.3826325237751007,0.49344204465359753
705,returns,umap,2,5.0,0.0,,gmm,3,0.2812555134296417,0.2972577889571871
706,returns,umap,2,5.0,0.0,,gmm,4,0.14498816430568695,0.35039329989539697
707,returns,umap,2,5.0,0.0,,gmm,5,0.30920395255088806,0.25327402422048934
708,returns,umap,2,5.0,0.0,,hierarchical,3,0.32219910621643066,0.6142591699544481
709,returns,umap,2,5.0,0.0,,hierarchical,4,0.3396990895271301,0.5648739206008851
710,returns,umap,2,5.0,0.0,,hierarchical,5,0.3486103415489197,0.8351892577063289
711,returns,umap,2,5.0,0.1,,kmeans,3,0.36501285433769226,0.9448909089529599
712,returns,umap,2,5.0,0.1,,kmeans,4,0.3533053696155548,0.9614379776691057
713,returns,umap,2,5.0,0.1,,kmeans,5,0.35806214809417725,0.9772050139617044
714,returns,umap,2,5.0,0.1,,gmm,3,0.24850548803806305,0.29749926175504715
715,returns,umap,2,5.0,0.1,,gmm,4,0.3332923948764801,0.39891424073536413
716,returns,umap,2,5.0,0.1,,gmm,5,0.2767316699028015,0.46107910429998716
717,returns,umap,2,5.0,0.1,,hierarchical,3,0.3388757109642029,0.6925423726854545
718,returns,umap,2,5.0,0.1,,hierarchical,4,0.3246302008628845,0.6277586094287623
719,returns,umap,2,5.0,0.1,,hierarchical,5,0.33719319105148315,0.63985716649085
720,returns,umap,2,5.0,0.5,,kmeans,3,0.3326512277126312,0.8810115079584597
721,returns,umap,2,5.0,0.5,,kmeans,4,0.3335772752761841,0.9589639939292883
722,returns,umap,2,5.0,0.5,,kmeans,5,0.3386804163455963,0.9290096784949207
723,returns,umap,2,5.0,0.5,,gmm,3,0.32201260328292847,0.4794230106239676
724,returns,umap,2,5.0,0.5,,gmm,4,0.3207429051399231,0.7152325761981493
725,returns,umap,2,5.0,0.5,,gmm,5,0.2905580997467041,0.6537584550619977
726,returns,umap,2,5.0,0.5,,hierarchical,3,0.2916859984397888,0.362408917443536
727,returns,umap,2,5.0,0.5,,hierarchical,4,0.283261239528656,0.38342276603002806
728,returns,umap,2,5.0,0.5,,hierarchical,5,0.26376211643218994,0.39690816862894385
729,returns,umap,2,15.0,0.0,,kmeans,3,0.3794787526130676,0.9708863707593532
730,returns,umap,2,15.0,0.0,,kmeans,4,0.40067604184150696,0.7499031432773048
731,returns,umap,2,15.0,0.0,,kmeans,5,0.3689616024494171,0.679913357368987
732,returns,umap,2,15.0,0.0,,gmm,3,0.1939588487148285,0.45423835225904846
733,returns,umap,2,15.0,0.0,,gmm,4,0.2741088569164276,0.5487277192179099
734,returns,umap,2,15.0,0.0,,gmm,5,0.06778118014335632,0.1966969793312284
735,returns,umap,2,15.0,0.0,,hierarchical,3,0.30855321884155273,0.46039138614531433
736,returns,umap,2,15.0,0.0,,hierarchical,4,0.3271027207374573,0.4703159412514107
737,returns,umap,2,15.0,0.0,,hierarchical,5,0.3422165811061859,0.44567283040355976
738,returns,umap,2,15.0,0.1,,kmeans,3,0.33927443623542786,0.986467933580373
739,returns,umap,2,15.0,0.1,,kmeans,4,0.3513433039188385,0.9859593841684783
740,returns,umap,2,15.0,0.1,,kmeans,5,0.3614707589149475,0.9642742453024021
741,returns,umap,2,15.0,0.1,,gmm,3,0.3583938479423523,0.20872034078859147
742,returns,umap,2,15.0,0.1,,gmm,4,0.3527127802371979,0.35006754675886986
743,returns,umap,2,15.0,0.1,,gmm,5,0.31070172786712646,0.39819267117334806
744,returns,umap,2,15.0,0.1,,hierarchical,3,0.2923583388328552,0.6041692897187138
745,returns,umap,2,15.0,0.1,,hierarchical,4,0.3203117847442627,0.6171910937157716
746,returns,umap,2,15.0,0.1,,hierarchical,5,0.3154974579811096,0.5333061313640087
747,returns,umap,2,15.0,0.5,,kmeans,3,0.33777564764022827,0.9765898784980087
748,returns,umap,2,15.0,0.5,,kmeans,4,0.35294556617736816,0.9842852791955912
749,returns,umap,2,15.0,0.5,,kmeans,5,0.3435419499874115,0.8872485139515771
750,returns,umap,2,15.0,0.5,,gmm,3,0.31820783019065857,0.7716989469185378
751,returns,umap,2,15.0,0.5,,gmm,4,0.3082365095615387,0.575061981916966
752,returns,umap,2,15.0,0.5,,gmm,5,0.31949493288993835,0.47861254335120745
753,returns,umap,2,15.0,0.5,,hierarchical,3,0.27380967140197754,0.2796108810917788
754,returns,umap,2,15.0,0.5,,hierarchical,4,0.2901955842971802,0.21226914554114565
755,returns,umap,2,15.0,0.5,,hierarchical,5,0.2940269410610199,0.37382617011791214
756,returns,umap,2,30.0,0.0,,kmeans,3,0.3597154915332794,0.9950129630379635
757,returns,umap,2,30.0,0.0,,kmeans,4,0.37612318992614746,0.854853327623596
758,returns,umap,2,30.0,0.0,,kmeans,5,0.39117369055747986,0.7322144388248397
759,returns,umap,2,30.0,0.0,,gmm,3,0.4341787099838257,0.46494384417525614
760,returns,umap,2,30.0,0.0,,gmm,4,0.27315595746040344,0.4148237168455963
761,returns,umap,2,30.0,0.0,,gmm,5,0.3863162696361542,0.4436481042140884
762,returns,umap,2,30.0,0.0,,hierarchical,3,0.2722029387950897,0.2319191127800007
763,returns,umap,2,30.0,0.0,,hierarchical,4,0.32533127069473267,0.4632579304579207
764,returns,umap,2,30.0,0.0,,hierarchical,5,0.3410147428512573,0.666618490755951
765,returns,umap,2,30.0,0.1,,kmeans,3,0.3513319790363312,0.967252727385437
766,returns,umap,2,30.0,0.1,,kmeans,4,0.3685225546360016,0.9132798304935277
767,returns,umap,2,30.0,0.1,,kmeans,5,0.3665989637374878,0.9863843536587367
768,returns,umap,2,30.0,0.1,,gmm,3,0.32258230447769165,0.2972698507407757
769,returns,umap,2,30.0,0.1,,gmm,4,0.36872372031211853,0.5220609001810312
770,returns,umap,2,30.0,0.1,,gmm,5,0.1079358160495758,0.527504342640801
771,returns,umap,2,30.0,0.1,,hierarchical,3,0.2958540618419647,0.5942517729422906
772,returns,umap,2,30.0,0.1,,hierarchical,4,0.34260594844818115,0.5957831217760272
773,returns,umap,2,30.0,0.1,,hierarchical,5,0.3259701728820801,0.6631284561774043
774,returns,umap,2,30.0,0.5,,kmeans,3,0.3473140001296997,0.980204695255829
775,returns,umap,2,30.0,0.5,,kmeans,4,0.33115899562835693,0.975736124893584
776,returns,umap,2,30.0,0.5,,kmeans,5,0.3336571753025055,0.821460487044585
777,returns,umap,2,30.0,0.5,,gmm,3,0.32638534903526306,0.7619143392106897
778,returns,umap,2,30.0,0.5,,gmm,4,0.23120146989822388,0.3023200543938017
779,returns,umap,2,30.0,0.5,,gmm,5,0.19042028486728668,0.24406736479818675
780,returns,umap,2,30.0,0.5,,hierarchical,3,0.317618191242218,0.5556895747656252
781,returns,umap,2,30.0,0.5,,hierarchical,4,0.3061320185661316,0.4905772186683427
782,returns,umap,2,30.0,0.5,,hierarchical,5,0.30529430508613586,0.4432735742107333
783,returns,umap,3,5.0,0.0,,kmeans,3,0.3121400475502014,0.878803528099108
784,returns,umap,3,5.0,0.0,,kmeans,4,0.36790338158607483,0.9498122929491082
785,returns,umap,3,5.0,0.0,,kmeans,5,0.3379083275794983,0.9697803300969849
786,returns,umap,3,5.0,0.0,,gmm,3,0.21109721064567566,0.46600825333504675
787,returns,umap,3,5.0,0.0,,gmm,4,0.15763530135154724,0.3220883628684825
788,returns,umap,3,5.0,0.0,,gmm,5,0.24389530718326569,0.5514446011684714
789,returns,umap,3,5.0,0.0,,hierarchical,3,0.31565961241722107,0.793578537502292
790,returns,umap,3,5.0,0.0,,hierarchical,4,0.34361448884010315,0.8608754341233
791,returns,umap,3,5.0,0.0,,hierarchical,5,0.3228541910648346,0.8256365457258245
792,returns,umap,3,5.0,0.1,,kmeans,3,0.2824927568435669,0.8349095213160076
793,returns,umap,3,5.0,0.1,,kmeans,4,0.3264024257659912,0.9806267995450216
794,returns,umap,3,5.0,0.1,,kmeans,5,0.3203185200691223,0.6308922710928334
795,returns,umap,3,5.0,0.1,,gmm,3,0.2725045084953308,0.4530565306163025
796,returns,umap,3,5.0,0.1,,gmm,4,0.2260495126247406,0.5138608149283054
797,returns,umap,3,5.0,0.1,,gmm,5,0.24601513147354126,0.6413035040693806
798,returns,umap,3,5.0,0.1,,hierarchical,3,0.3065788745880127,0.8043168932750269
799,returns,umap,3,5.0,0.1,,hierarchical,4,0.3274634778499603,0.7918079060458658
800,returns,umap,3,5.0,0.1,,hierarchical,5,0.3042691946029663,0.7294348871876413
801,returns,umap,3,5.0,0.5,,kmeans,3,0.24223677814006805,0.6808719821310806
802,returns,umap,3,5.0,0.5,,kmeans,4,0.2684726417064667,0.7710946170672844
803,returns,umap,3,5.0,0.5,,kmeans,5,0.28578659892082214,0.9075454906597379
804,returns,umap,3,5.0,0.5,,gmm,3,0.15661251544952393,0.34709017510071805
805,returns,umap,3,5.0,0.5,,gmm,4,0.16084535419940948,0.4359261420960181
806,returns,umap,3,5.0,0.5,,gmm,5,0.2417413890361786,0.4797122462875511
807,returns,umap,3,5.0,0.5,,hierarchical,3,0.2468860000371933,0.2690168918099059
808,returns,umap,3,5.0,0.5,,hierarchical,4,0.22743937373161316,0.2332023308293178
809,returns,umap,3,5.0,0.5,,hierarchical,5,0.2536105811595917,0.31649227188672996
810,returns,umap,3,15.0,0.0,,kmeans,3,0.29080450534820557,0.9821011195788324
811,returns,umap,3,15.0,0.0,,kmeans,4,0.3144989311695099,0.852581592701205
812,returns,umap,3,15.0,0.0,,kmeans,5,0.32285767793655396,0.8739265800073766
813,returns,umap,3,15.0,0.0,,gmm,3,0.25228533148765564,0.5234440565796038
814,returns,umap,3,15.0,0.0,,gmm,4,0.23835071921348572,0.4568317084694533
815,returns,umap,3,15.0,0.0,,gmm,5,0.24711021780967712,0.3522037687602657
816,returns,umap,3,15.0,0.0,,hierarchical,3,0.2752319276332855,0.30342339574538013
817,returns,umap,3,15.0,0.0,,hierarchical,4,0.2836465835571289,0.41186160613635897
818,returns,umap,3,15.0,0.0,,hierarchical,5,0.29236671328544617,0.33270205021171373
819,returns,umap,3,15.0,0.1,,kmeans,3,0.2900794744491577,0.9951731617636316
820,returns,umap,3,15.0,0.1,,kmeans,4,0.289460688829422,0.8827066634033561
821,returns,umap,3,15.0,0.1,,kmeans,5,0.29748648405075073,0.8096873195707142
822,returns,umap,3,15.0,0.1,,gmm,3,0.23532265424728394,0.40829937279682843
823,returns,umap,3,15.0,0.1,,gmm,4,0.13083630800247192,0.22158692677986622
824,returns,umap,3,15.0,0.1,,gmm,5,0.13917338848114014,0.2880107411457829
825,returns,umap,3,15.0,0.1,,hierarchical,3,0.2360076904296875,0.29625401448640626
826,returns,umap,3,15.0,0.1,,hierarchical,4,0.2503278851509094,0.3699742606781084
827,returns,umap,3,15.0,0.1,,hierarchical,5,0.25835734605789185,0.33751972335469227
828,returns,umap,3,15.0,0.5,,kmeans,3,0.26605862379074097,0.9861658873956358
829,returns,umap,3,15.0,0.5,,kmeans,4,0.263415664434433,0.9788783306409397
830,returns,umap,3,15.0,0.5,,kmeans,5,0.2835041880607605,0.8875723967463465
831,returns,umap,3,15.0,0.5,,gmm,3,0.2596258819103241,0.7739370205775502
832,returns,umap,3,15.0,0.5,,gmm,4,0.21086177229881287,0.6056596855457363
833,returns,umap,3,15.0,0.5,,gmm,5,0.1952829509973526,0.5300534796386043
834,returns,umap,3,15.0,0.5,,hierarchical,3,0.2414996325969696,0.4481001529432931
835,returns,umap,3,15.0,0.5,,hierarchical,4,0.22084371745586395,0.34960299935328726
836,returns,umap,3,15.0,0.5,,hierarchical,5,0.24290910363197327,0.330476358538306
837,returns,umap,3,30.0,0.0,,kmeans,3,0.2912121117115021,0.9741558333234087
838,returns,umap,3,30.0,0.0,,kmeans,4,0.3189648985862732,0.8972921179935679
839,returns,umap,3,30.0,0.0,,kmeans,5,0.33118370175361633,0.9509605833782022
840,returns,umap,3,30.0,0.0,,gmm,3,0.31326228380203247,0.46162246747907404
841,returns,umap,3,30.0,0.0,,gmm,4,0.26383715867996216,0.39184186632399365
842,returns,umap,3,30.0,0.0,,gmm,5,0.2476331889629364,0.5692435348796984
843,returns,umap,3,30.0,0.0,,hierarchical,3,0.2805049419403076,0.6119606632110881
844,returns,umap,3,30.0,0.0,,hierarchical,4,0.2718317210674286,0.5863692690191975
845,returns,umap,3,30.0,0.0,,hierarchical,5,0.2803378403186798,0.5854547823688878
846,returns,umap,3,30.0,0.1,,kmeans,3,0.2999025285243988,0.793251845956346
847,returns,umap,3,30.0,0.1,,kmeans,4,0.3061600625514984,0.9673174265183861
848,returns,umap,3,30.0,0.1,,kmeans,5,0.3155878484249115,0.7942966264917406
849,returns,umap,3,30.0,0.1,,gmm,3,0.2301342785358429,0.37364906714982815
850,returns,umap,3,30.0,0.1,,gmm,4,0.14846909046173096,0.29228522728323275
851,returns,umap,3,30.0,0.1,,gmm,5,0.16725502908229828,0.36155855567380013
852,returns,umap,3,30.0,0.1,,hierarchical,3,0.2768235504627228,0.3577917337040375
853,returns,umap,3,30.0,0.1,,hierarchical,4,0.2908506691455841,0.39086727269632454
854,returns,umap,3,30.0,0.1,,hierarchical,5,0.2793208658695221,0.41016105915461365
855,returns,umap,3,30.0,0.5,,kmeans,3,0.2613236606121063,0.36910523745420526
856,returns,umap,3,30.0,0.5,,kmeans,4,0.25703519582748413,0.8130466853525415
857,returns,umap,3,30.0,0.5,,kmeans,5,0.2824963629245758,0.9694947665819913
858,returns,umap,3,30.0,0.5,,gmm,3,0.2257033884525299,0.2226516813247431
859,returns,umap,3,30.0,0.5,,gmm,4,0.1956993043422699,0.39033387493769844
860,returns,umap,3,30.0,0.5,,gmm,5,0.21723654866218567,0.5136910257809922
861,returns,umap,3,30.0,0.5,,hierarchical,3,0.25463536381721497,0.5240986727879047
862,returns,umap,3,30.0,0.5,,hierarchical,4,0.21920683979988098,0.44193091386676947
863,returns,umap,3,30.0,0.5,,hierarchical,5,0.24245314300060272,0.4623201765780119
864,returns,umap,5,5.0,0.0,,kmeans,3,0.288467675447464,0.8658827187113455
865,returns,umap,5,5.0,0.0,,kmeans,4,0.3205448091030121,0.813671449191479
866,returns,umap,5,5.0,0.0,,kmeans,5,0.3518199324607849,0.8562595556063514
867,returns,umap,5,5.0,0.0,,gmm,3,0.24485430121421814,0.24205016479305524
868,returns,umap,5,5.0,0.0,,gmm,4,0.19650743901729584,0.5285309692969515
869,returns,umap,5,5.0,0.0,,gmm,5,0.2739216983318329,0.6208654936563291
870,returns,umap,5,5.0,0.0,,hierarchical,3,0.2812859117984772,0.97542908216498
871,returns,umap,5,5.0,0.0,,hierarchical,4,0.3329290449619293,0.9346945680906532
872,returns,umap,5,5.0,0.0,,hierarchical,5,0.3134058713912964,0.9304817047923989
873,returns,umap,5,5.0,0.1,,kmeans,3,0.28504765033721924,0.9593113797554753
874,returns,umap,5,5.0,0.1,,kmeans,4,0.2870773375034332,0.927288122757464
875,returns,umap,5,5.0,0.1,,kmeans,5,0.2954784631729126,0.9685975915591856
876,returns,umap,5,5.0,0.1,,gmm,3,0.26730093359947205,0.478374535474937
877,returns,umap,5,5.0,0.1,,gmm,4,0.2549583911895752,0.5164851086286134
878,returns,umap,5,5.0,0.1,,gmm,5,0.2472875863313675,0.5417477151161054
879,returns,umap,5,5.0,0.1,,hierarchical,3,0.24724379181861877,0.5630491741049293
880,returns,umap,5,5.0,0.1,,hierarchical,4,0.2547963261604309,0.5980922129536714
881,returns,umap,5,5.0,0.1,,hierarchical,5,0.2838137447834015,0.6944293050762786
882,returns,umap,5,5.0,0.5,,kmeans,3,0.2673546075820923,0.9813158992419407
883,returns,umap,5,5.0,0.5,,kmeans,4,0.24854637682437897,0.9688663646433622
884,returns,umap,5,5.0,0.5,,kmeans,5,0.264154314994812,0.845601205706809
885,returns,umap,5,5.0,0.5,,gmm,3,0.19368216395378113,0.5226736142229448
886,returns,umap,5,5.0,0.5,,gmm,4,0.1668630987405777,0.3178537191344328
887,returns,umap,5,5.0,0.5,,gmm,5,0.1749444156885147,0.3900977928138093
888,returns,umap,5,5.0,0.5,,hierarchical,3,0.20495031774044037,0.3642516465373543
889,returns,umap,5,5.0,0.5,,hierarchical,4,0.19846010208129883,0.4399648901425725
890,returns,umap,5,5.0,0.5,,hierarchical,5,0.1630992740392685,0.34909986750158645
891,returns,umap,5,15.0,0.0,,kmeans,3,0.26722806692123413,0.9626383067120209
892,returns,umap,5,15.0,0.0,,kmeans,4,0.28166836500167847,0.8768222102832317
893,returns,umap,5,15.0,0.0,,kmeans,5,0.3283447027206421,0.7620640787074447
894,returns,umap,5,15.0,0.0,,gmm,3,0.2011260986328125,0.2430139504829222
895,returns,umap,5,15.0,0.0,,gmm,4,0.259242445230484,0.29036586571405254
896,returns,umap,5,15.0,0.0,,gmm,5,0.3039091229438782,0.5475987307806048
897,returns,umap,5,15.0,0.0,,hierarchical,3,0.27055683732032776,0.6090081073048479
898,returns,umap,5,15.0,0.0,,hierarchical,4,0.3117486238479614,0.5038263442534412
899,returns,umap,5,15.0,0.0,,hierarchical,5,0.28339171409606934,0.4691854813322649
900,returns,umap,5,15.0,0.1,,kmeans,3,0.2591182589530945,0.9722203103006263
901,returns,umap,5,15.0,0.1,,kmeans,4,0.2544683516025543,0.6584183365652758
902,returns,umap,5,15.0,0.1,,kmeans,5,0.2779340147972107,0.895280094274618
903,returns,umap,5,15.0,0.1,,gmm,3,0.19800829887390137,0.23648452708866396
904,returns,umap,5,15.0,0.1,,gmm,4,0.2533431649208069,0.44268825443742565
905,returns,umap,5,15.0,0.1,,gmm,5,0.24587160348892212,0.5610716896221853
906,returns,umap,5,15.0,0.1,,hierarchical,3,0.22582904994487762,0.4765877444638914
907,returns,umap,5,15.0,0.1,,hierarchical,4,0.2018636018037796,0.4033342631742969
908,returns,umap,5,15.0,0.1,,hierarchical,5,0.2560012638568878,0.4398701591162506
909,returns,umap,5,15.0,0.5,,kmeans,3,0.29790180921554565,0.8629694517754877
910,returns,umap,5,15.0,0.5,,kmeans,4,0.2758800983428955,0.9725597298449035
911,returns,umap,5,15.0,0.5,,kmeans,5,0.2626718580722809,0.6691248935508983
912,returns,umap,5,15.0,0.5,,gmm,3,0.16240480542182922,0.3586992077957143
913,returns,umap,5,15.0,0.5,,gmm,4,0.18972276151180267,0.520275324968633
914,returns,umap,5,15.0,0.5,,gmm,5,0.1803397536277771,0.28961798629408436
915,returns,umap,5,15.0,0.5,,hierarchical,3,0.16113625466823578,0.4248960628592026
916,returns,umap,5,15.0,0.5,,hierarchical,4,0.17605136334896088,0.41802064369334424
917,returns,umap,5,15.0,0.5,,hierarchical,5,0.19868382811546326,0.4074906109110511
918,returns,umap,5,30.0,0.0,,kmeans,3,0.2674928605556488,0.9617378673024021
919,returns,umap,5,30.0,0.0,,kmeans,4,0.26427510380744934,0.5538503789354361
920,returns,umap,5,30.0,0.0,,kmeans,5,0.34790295362472534,0.586936037143771
921,returns,umap,5,30.0,0.0,,gmm,3,0.763392984867096,0.05343469044969451
922,returns,umap,5,30.0,0.0,,gmm,4,0.2721400260925293,0.3848156010124223
923,returns,umap,5,30.0,0.0,,gmm,5,0.26678547263145447,0.44254210625858226
924,returns,umap,5,30.0,0.0,,hierarchical,3,0.2640739679336548,0.7278928055230277
925,returns,umap,5,30.0,0.0,,hierarchical,4,0.31696203351020813,0.7601043378232123
926,returns,umap,5,30.0,0.0,,hierarchical,5,0.32328540086746216,0.7067722348598886
927,returns,umap,5,30.0,0.1,,kmeans,3,0.24088217318058014,0.9126318627096723
928,returns,umap,5,30.0,0.1,,kmeans,4,0.2507733702659607,0.8397477041825239
929,returns,umap,5,30.0,0.1,,kmeans,5,0.26293331384658813,0.6982357612846424
930,returns,umap,5,30.0,0.1,,gmm,3,0.1498088836669922,0.19625085420690305
931,returns,umap,5,30.0,0.1,,gmm,4,0.16922172904014587,0.21337881176662143
932,returns,umap,5,30.0,0.1,,gmm,5,0.18542155623435974,0.3058022810296238
933,returns,umap,5,30.0,0.1,,hierarchical,3,0.25236740708351135,0.4542300562082752
934,returns,umap,5,30.0,0.1,,hierarchical,4,0.26174429059028625,0.3483299997679952
935,returns,umap,5,30.0,0.1,,hierarchical,5,0.2641037106513977,0.501493711990578
936,returns,umap,5,30.0,0.5,,kmeans,3,0.2921609580516815,0.9281671293472928
937,returns,umap,5,30.0,0.5,,kmeans,4,0.29066202044487,0.8477382585887422
938,returns,umap,5,30.0,0.5,,kmeans,5,0.2753334641456604,0.9793243557308344
939,returns,umap,5,30.0,0.5,,gmm,3,0.7420661449432373,0.04877679041404092
